Gene family,Product name,Class,Subclass
blaSHV,class A beta-lactamase SHV-247,BETA-LACTAM,BETA-LACTAM
blaSHV,class A beta-lactamase SHV-248,BETA-LACTAM,BETA-LACTAM
blaSHV,class A beta-lactamase SHV-249,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-24,BETA-LACTAM,CEPHALOSPORIN
blaSHV,class A beta-lactamase SHV-250,BETA-LACTAM,BETA-LACTAM
blaSHV,class A beta-lactamase SHV-251,BETA-LACTAM,BETA-LACTAM
blaSHV,class A beta-lactamase SHV-252,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-25,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-26,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-27,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-28,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-29,BETA-LACTAM,CEPHALOSPORIN
blaSHV,extended-spectrum class A beta-lactamase SHV-2a,BETA-LACTAM,CEPHALOSPORIN
blaSHV,extended-spectrum class A beta-lactamase SHV-2,BETA-LACTAM,CEPHALOSPORIN
blaSHV,extended-spectrum class A beta-lactamase SHV-30,BETA-LACTAM,CEPHALOSPORIN
blaSHV,extended-spectrum class A beta-lactamase SHV-31,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-32,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-33,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-34,BETA-LACTAM,CEPHALOSPORIN
blaSHV,class A beta-lactamase SHV-35,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-36,BETA-LACTAM,BETA-LACTAM
blaSHV,class A beta-lactamase SHV-37,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-38,BETA-LACTAM,CEPHALOSPORIN
blaSHV,extended-spectrum class A beta-lactamase SHV-3,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-40,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-41,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-42,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-43,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-44,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-45,BETA-LACTAM,CEPHALOSPORIN
blaSHV,extended-spectrum class A beta-lactamase SHV-46,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-48,BETA-LACTAM,BETA-LACTAM
blaSHV,inhibitor-resistant broad-spectrum class A beta-lactamase SHV-49,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-4,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-50,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-51,BETA-LACTAM,BETA-LACTAM
blaSHV,inhibitor-resistant broad-spectrum class A beta-lactamase SHV-52,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-55,BETA-LACTAM,CEPHALOSPORIN
blaSHV,inhibitor-resistant broad-spectrum class A beta-lactamase SHV-56,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-57,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-59,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-5,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-60,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-61,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-62,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-63,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-64,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-65,BETA-LACTAM,CEPHALOSPORIN
blaSHV,extended-spectrum class A beta-lactamase SHV-66,BETA-LACTAM,CEPHALOSPORIN
blaSHV,class A beta-lactamase SHV-67,BETA-LACTAM,BETA-LACTAM
blaSHV,class A beta-lactamase SHV-69,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-6,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-70,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-71,BETA-LACTAM,BETA-LACTAM
blaSHV,inhibitor-resistant broad-spectrum class A beta-lactamase SHV-72,BETA-LACTAM,BETA-LACTAM
blaSHV,inhibitor-resistant broad-spectrum class A beta-lactamase SHV-73,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-74,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-75,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-76,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-77,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-78,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-79,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-7,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-80,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-81,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-82,BETA-LACTAM,BETA-LACTAM
blaSHV,inhibitor-resistant broad-spectrum class A beta-lactamase SHV-84,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-85,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-86,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-89,BETA-LACTAM,BETA-LACTAM
blaSHV,extended-spectrum class A beta-lactamase SHV-8,BETA-LACTAM,CEPHALOSPORIN
blaSHV,inhibitor-resistant broad-spectrum class A beta-lactamase SHV-92,BETA-LACTAM,BETA-LACTAM
blaSHV,class A beta-lactamase SHV-93,BETA-LACTAM,BETA-LACTAM
blaSHV,class A beta-lactamase SHV-94,BETA-LACTAM,BETA-LACTAM
blaSHV,broad-spectrum class A beta-lactamase SHV-95,BETA-LACTAM,BETA-LACTAM
blaSHV,class A beta-lactamase SHV-96,BETA-LACTAM,BETA-LACTAM
blaSHV,inhibitor-resistant extended-spectrum class A beta-lactamase SHV-97,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-98,BETA-LACTAM,CEPHALOSPORIN
blaSHV,broad-spectrum class A beta-lactamase SHV-99,BETA-LACTAM,CEPHALOSPORIN
blaSHV,extended-spectrum class A beta-lactamase SHV-9,BETA-LACTAM,CEPHALOSPORIN
blaSHV,blaSHV promoter region,BETA-LACTAM,CEFIDEROCOL/CEPHALOSPORIN
blaSIE,subclass B3 metallo-beta-lactamase SIE-1,BETA-LACTAM,BETA-LACTAM
blaSIM,subclass B1 metallo-beta-lactamase SIM-1,BETA-LACTAM,CARBAPENEM
blaSIM,subclass B1 metallo-beta-lactamase SIM-2,BETA-LACTAM,CARBAPENEM
blaSIQ,subclass B3 metallo-beta-lactamase SIQ-1,BETA-LACTAM,CARBAPENEM
blaSHW,SHW family subclass B1 metallo-beta-lactamase SLB-1,BETA-LACTAM,CARBAPENEM
blaSMB,subclass B3 metallo-beta-lactamase SMB-1,BETA-LACTAM,CARBAPENEM
blaSME,carbapenem-hydrolyzing class A beta-lactamase SME-1,BETA-LACTAM,CARBAPENEM
blaSME,carbapenem-hydrolyzing class A beta-lactamase SME-2,BETA-LACTAM,CARBAPENEM
blaSME,carbapenem-hydrolyzing class A beta-lactamase SME-3,BETA-LACTAM,CARBAPENEM
blaSME,carbapenem-hydrolyzing class A beta-lactamase SME-4,BETA-LACTAM,CARBAPENEM
blaSME,carbapenem-hydrolyzing class A beta-lactamase SME-5,BETA-LACTAM,CARBAPENEM
blaSME,carbapenem-hydrolyzing class A beta-lactamase SME-6,BETA-LACTAM,CARBAPENEM
blaSPG,subclass B3 metallo-beta-lactamase SPG-1,BETA-LACTAM,CARBAPENEM
blaSPI,subclass B1 metallo-beta-lactamase SPI-1,BETA-LACTAM,CARBAPENEM
blaSPI,subclass B1 metallo-beta-lactamase SPI-2,BETA-LACTAM,CARBAPENEM
blaSPI,subclass B1 metallo-beta-lactamase SPI-3,BETA-LACTAM,CARBAPENEM
blaSPI,subclass B1 metallo-beta-lactamase SPI-4,BETA-LACTAM,CARBAPENEM
blaSPI,subclass B1 metallo-beta-lactamase SPI-5,BETA-LACTAM,CARBAPENEM
blaSPI,subclass B1 metallo-beta-lactamase SPI-6,BETA-LACTAM,CARBAPENEM
blaSPI,subclass B1 metallo-beta-lactamase SPI-7,BETA-LACTAM,CARBAPENEM
blaSPI,subclass B1 metallo-beta-lactamase SPI-8,BETA-LACTAM,CARBAPENEM
blaSPI,subclass B1 metallo-beta-lactamase SPI-9,BETA-LACTAM,CARBAPENEM
blaSPM,subclass B1 metallo-beta-lactamase SPM-1,BETA-LACTAM,CARBAPENEM
blaSPN79,subclass B1 metallo-beta-lactamase SPN79-1,BETA-LACTAM,CARBAPENEM
blaSPR,putative metallo-beta-lactamase SPR-1,BETA-LACTAM,BETA-LACTAM
blaSPS,subclass B1 metallo-beta-lactamase SPS-1,BETA-LACTAM,CARBAPENEM
blaCSP,CSP family extended-spectrum class A beta-lactamase SPU-1,BETA-LACTAM,BETA-LACTAM
blaSRT,extended-spectrum class C beta-lactamase SRT-1,BETA-LACTAM,CEPHALOSPORIN
blaSRT,cephalosporin-hydrolyzing class C beta-lactamase SRT-2,BETA-LACTAM,CEPHALOSPORIN
blaSRT,class C beta-lactamase SRT-3,BETA-LACTAM,CEPHALOSPORIN
blaSRT,class C beta-lactamase SRT-4,BETA-LACTAM,CEPHALOSPORIN
blaSRT,cephalosporin-hydrolyzing class C beta-lactamase SST-1,BETA-LACTAM,CEPHALOSPORIN
blaSTA,subclass B1 metallo-beta-lactamase STA-1,BETA-LACTAM,CARBAPENEM
blaTEL,class A beta-lactamase TEL-1,BETA-LACTAM,BETA-LACTAM
blaTEM,extended-spectrum class A beta-lactamase TEM-101,BETA-LACTAM,CEPHALOSPORIN
blaTEM,extended-spectrum class A beta-lactamase TEM-102,BETA-LACTAM,CEPHALOSPORIN
blaTEM,inhibitor-resistant broad-spectrum class A beta-lactamase TEM-103,BETA-LACTAM,BETA-LACTAM
